key,HeroLevel,InGameLevel,Takedowns,KillingBlows,Assists,Deaths,HighestKillStreak,HeroDamage,SiegeDamage,Healing,SelfHealing,DamageTaken,ExperienceContribution,MercCampCaptures,date,type
Tyrande,11,20,16,3,12,3,9,40929,38685,27717,19,0,10781,1,8/2/17,Support
Tyrande,11,20,16,3,12,3,9,40683,38953,27964,22,0,10839,1,8/3/17,Support
Tyrande,12,20,16,3,12,3,9,40488,38986,27598,22,0,10787,1,8/4/17,Support
Tyrande,12,20,16,3,12,3,9,40898,38915,28081,22,0,10876,1,8/5/17,Support
Tyrande,11,20,16,3,12,3,9,40657,39319,27715,18,0,10864,1,8/6/17,Support
Tyrande,12,20,16,3,12,3,9,40995,38896,27890,17,0,10803,1,8/7/17,Support
Tyrande,12,20,16,3,12,3,9,41448,38251,28256,20,0,10831,1,8/8/17,Support
Tyrande,11,20,17,4,13,3,10,40777,39443,28118,19,0,10987,1,8/9/17,Support
Tyrande,11,20,17,4,12,3,9,40526,39466,28005,20,0,10953,1,8/10/17,Support
Tyrande,12,20,16,3,12,3,9,40034,39195,28114,16,0,10920,1,8/11/17,Support
Tyrande,12,20,16,3,12,3,9,39875,39139,27841,16,0,10929,1,8/12/17,Support
Tyrande,12,20,16,3,12,3,9,40205,39928,27984,21,0,11004,1,8/13/17,Support
Uther,11,20,15,1,13,3,9,22253,35920,54077,12,51513,10123,2,7/14/17,Support
Uther,11,19,15,1,13,3,9,22153,35669,53073,15,51467,10057,2,7/15/17,Support
Uther,11,20,15,1,13,3,9,22281,36036,53527,14,51301,10093,2,7/16/17,Support
Uther,11,19,15,1,13,3,9,21886,35514,53426,14,50785,10050,2,7/17/17,Support
Uther,11,19,15,1,13,3,9,22104,35586,53316,10,50326,10038,2,7/18/17,Support
Uther,11,19,15,1,13,3,9,22037,35790,53241,13,50435,10064,2,7/19/17,Support
Uther,11,20,15,1,13,3,9,22161,35763,53822,15,50710,10077,2,7/20/17,Support
Uther,11,19,15,1,13,3,9,22030,35484,53204,13,50471,10072,2,7/21/17,Support
Uther,11,19,15,1,13,3,9,22171,35522,53468,8,50612,10061,2,7/22/17,Support
Uther,11,20,15,1,14,3,9,22155,35881,53696,13,50547,10101,2,7/23/17,Support
Uther,11,19,15,1,13,3,9,21979,35516,53661,19,50306,10045,2,7/24/17,Support
Uther,10,20,15,1,13,3,9,22072,35514,53135,16,51087,10108,2,7/25/17,Support
Uther,10,20,15,1,13,3,9,21921,35523,51946,19,51135,10125,2,7/26/17,Support
Uther,10,19,15,1,13,3,9,21561,34844,50160,15,50434,10041,2,7/27/17,Support
Uther,10,19,15,1,13,3,9,21486,34812,49901,10,50362,9977,2,7/28/17,Support
Uther,10,19,15,1,13,3,9,21551,35282,49617,11,50502,10019,2,7/29/17,Support
Uther,10,19,15,1,13,3,9,21599,34913,50041,11,50483,10008,2,7/30/17,Support
Uther,10,19,15,1,13,3,9,21330,35127,49852,10,50147,9974,2,7/31/17,Support
Uther,11,19,15,1,13,3,9,21460,35330,50359,15,50016,9924,2,8/1/17,Support
Uther,11,19,15,1,13,3,9,21290,35017,50309,10,49549,9877,2,8/2/17,Support
Uther,11,19,15,1,13,3,9,21469,35396,50418,14,49688,9896,2,8/3/17,Support
Uther,11,19,15,1,13,3,9,21568,35188,50383,12,49994,9931,2,8/4/17,Support
Uther,11,19,15,1,13,3,9,21567,35192,50415,13,50214,9982,2,8/5/17,Support
Uther,11,19,15,1,13,3,9,21523,35151,50085,15,50037,9925,2,8/6/17,Support
Uther,11,19,15,1,13,3,9,21517,35264,50255,11,49843,9898,2,8/7/17,Support
Uther,11,19,15,1,13,3,9,21336,34705,50211,9,49206,9757,2,8/8/17,Support
Uther,11,19,15,1,13,3,9,21217,33966,49075,17,47939,9870,2,8/9/17,Support
Uther,11,19,15,1,13,3,9,20845,34110,48911,11,47170,9863,2,8/10/17,Support
Uther,11,19,15,1,13,3,9,20748,34242,49141,9,47645,9932,2,8/11/17,Support
Uther,11,19,15,1,13,3,9,20733,34111,48683,9,47465,9869,2,8/12/17,Support
Uther,11,19,15,1,13,3,9,20856,34502,48456,6,47915,9947,2,8/13/17,Support
Lt.Morales,9,19,14,1,12,3,8,12923,22641,69531,11364,0,8669,1,7/14/17,Support
Lt.Morales,9,19,14,1,13,3,8,12928,23118,69332,11410,0,8681,1,7/15/17,Support
Lt.Morales,9,19,14,1,13,3,8,12821,23169,70010,11526,0,8698,1,7/16/17,Support
Lt.Morales,9,19,14,1,13,3,8,12909,23253,69585,11449,0,8720,1,7/17/17,Support
Lt.Morales,9,19,14,1,13,3,8,13033,23351,70089,11507,0,8775,1,7/18/17,Support
Lt.Morales,10,19,14,1,13,3,8,13013,23532,69719,11385,0,8721,1,7/19/17,Support
Lt.Morales,10,19,14,1,13,3,8,12875,23471,69596,11317,0,8742,1,7/20/17,Support
Lt.Morales,9,19,14,1,13,3,8,13033,23437,70236,11399,0,8798,0,7/21/17,Support
Lt.Morales,9,19,14,1,13,3,8,12896,23044,70229,11472,0,8711,1,7/22/17,Support
Lt.Morales,10,19,14,1,13,3,8,12806,23305,70808,11350,0,8738,1,7/23/17,Support
Lt.Morales,10,19,14,1,13,3,8,12834,23501,70457,11540,0,8754,1,7/24/17,Support
Lt.Morales,10,19,14,1,13,3,8,12737,23013,69962,11402,0,8720,1,7/25/17,Support
Lt.Morales,10,19,14,1,13,3,8,12855,23292,70045,11482,0,8722,0,7/26/17,Support
Lt.Morales,10,19,14,1,13,3,8,12852,23443,70578,11383,0,8777,1,7/27/17,Support
Lt.Morales,10,19,14,1,13,3,8,12569,22637,69807,11309,0,8577,1,7/28/17,Support
Lt.Morales,10,19,14,1,13,3,8,12941,23674,70503,11412,0,8759,1,7/29/17,Support
Lt.Morales,10,19,14,1,13,3,8,12769,23135,70209,11459,0,8752,1,7/30/17,Support
Lt.Morales,10,19,14,1,13,3,8,12764,23627,70386,11479,0,8704,1,7/31/17,Support
Lt.Morales,6,19,14,1,13,3,8,13004,23404,67329,11361,0,8729,0,8/1/17,Support
Lt.Morales,6,19,14,1,12,3,8,12970,23156,66766,11224,0,8643,0,8/2/17,Support
Lt.Morales,7,19,14,1,13,3,8,13083,23452,66933,11292,0,8683,0,8/3/17,Support
Lt.Morales,7,19,14,1,12,3,8,12863,22987,66959,11274,0,8621,0,8/4/17,Support
Lt.Morales,7,19,14,1,13,3,8,12965,23146,67350,11294,0,8655,1,8/5/17,Support
Lt.Morales,7,19,14,1,13,3,8,12914,23368,67248,11245,0,8636,1,8/6/17,Support
Lt.Morales,7,19,13,1,12,3,8,12828,23056,67289,11224,0,8593,0,8/7/17,Support
Lt.Morales,9,19,14,1,13,3,8,12911,23119,70099,11379,0,8704,1,8/8/17,Support
Lt.Morales,9,19,14,1,13,3,8,13342,23191,71210,10958,0,8690,1,8/9/17,Support
Lt.Morales,10,19,14,1,13,3,8,12909,22663,70547,11116,0,8681,1,8/10/17,Support
Lt.Morales,10,19,14,1,13,3,8,12775,22570,69687,11028,0,8692,1,8/11/17,Support
Lt.Morales,10,19,14,1,13,3,8,12694,23470,69093,10922,0,8726,1,8/12/17,Support
Lt.Morales,10,19,14,1,13,3,8,12528,23160,69251,11106,0,8738,1,8/13/17,Support
Auriel,10,19,14,1,12,3,9,27278,50060,53647,8782,0,9855,1,7/14/17,Support
Auriel,9,19,14,1,12,3,9,27090,50048,53048,8717,0,9807,1,7/15/17,Support
Auriel,10,19,14,1,12,3,9,27162,50078,53436,8779,0,9834,1,7/16/17,Support
Auriel,10,19,14,1,12,3,9,27195,49852,53568,8768,0,9834,1,7/17/17,Support
Auriel,10,19,14,1,13,3,9,27140,49944,53726,8740,0,9787,1,7/18/17,Support
Auriel,10,19,14,1,12,3,9,26951,49772,52938,8699,0,9798,1,7/19/17,Support
Auriel,10,19,14,1,13,3,9,27294,50302,53406,8794,0,9890,1,7/20/17,Support
Auriel,10,19,14,1,13,3,9,27050,49986,53183,8694,0,9840,1,7/21/17,Support
Auriel,10,19,14,1,12,3,8,27047,49619,53002,8696,0,9794,1,7/22/17,Support
Auriel,10,19,14,1,12,3,9,27008,49902,53236,8707,0,9815,1,7/23/17,Support
Auriel,10,19,14,1,12,3,9,27088,49942,53102,8773,0,9777,1,7/24/17,Support
Auriel,10,19,14,1,12,3,9,26817,49418,52968,8645,0,9741,1,7/25/17,Support
Auriel,10,19,14,1,12,3,9,26825,49891,53346,8688,0,9785,1,7/26/17,Support
Auriel,10,19,14,1,12,3,9,27097,50635,53587,8758,0,9859,1,7/27/17,Support
Auriel,10,19,14,1,12,3,9,26835,50077,53188,8663,0,9799,1,7/28/17,Support
Auriel,10,19,14,1,13,3,9,27016,50096,53526,8683,0,9890,1,7/29/17,Support
Auriel,10,19,14,1,13,3,9,26909,50155,53355,8665,0,9826,1,7/30/17,Support
Auriel,10,19,14,1,12,3,9,26984,50697,53532,8714,0,9913,1,7/31/17,Support
Auriel,10,19,14,1,12,3,9,26680,49679,52987,8580,0,9734,1,8/1/17,Support
Auriel,10,19,14,1,12,3,9,26766,49635,53024,8607,0,9723,1,8/2/17,Support
Auriel,10,19,14,1,12,3,9,26461,49777,53006,8550,0,9674,1,8/3/17,Support
Auriel,10,19,14,1,13,3,9,26766,49812,53581,8602,0,9739,1,8/4/17,Support
Auriel,10,19,14,1,12,3,9,26732,49323,53269,8609,0,9725,1,8/5/17,Support
Auriel,10,19,14,1,12,3,9,26591,49617,53110,8568,0,9700,1,8/6/17,Support
Auriel,10,19,14,1,12,3,9,26621,49350,53198,8586,0,9705,1,8/7/17,Support
Auriel,8,19,14,1,12,3,8,26924,49107,50849,8684,0,9735,1,8/8/17,Support
Auriel,7,19,14,1,12,3,8,26918,48381,49002,8562,0,9763,1,8/9/17,Support
Auriel,7,19,14,1,12,3,8,26391,48491,48992,8444,0,9779,1,8/10/17,Support
Auriel,8,19,14,1,12,3,8,25923,48616,48721,8330,0,9813,1,8/11/17,Support
Auriel,8,19,14,1,12,3,8,26124,48846,49024,8351,0,9848,1,8/12/17,Support
Auriel,8,19,14,1,12,3,8,25870,49055,48863,8310,0,9875,1,8/13/17,Support
Lúcio,8,19,15,2,12,3,9,22186,25841,74905,824,0,9415,1,7/14/17,Support
Lúcio,8,19,15,2,12,3,9,22243,25690,74329,878,0,9357,1,7/15/17,Support
Lúcio,8,19,14,2,12,3,8,22148,25943,73808,892,0,9316,1,7/16/17,Support
Lúcio,8,19,14,2,12,3,8,22179,25803,74859,884,0,9303,1,7/17/17,Support
Lúcio,8,19,15,2,13,3,9,22342,26084,75192,786,0,9485,1,7/18/17,Support
Lúcio,8,19,15,2,13,3,9,22441,26109,74841,830,0,9478,1,7/19/17,Support
Lúcio,8,19,15,2,12,3,8,22420,25801,73943,825,0,9380,1,7/20/17,Support
Lúcio,8,19,15,2,12,3,8,22556,26106,74455,809,0,9426,1,7/21/17,Support
Lúcio,8,19,15,2,12,3,9,22255,25650,75300,839,0,9383,1,7/22/17,Support
Lúcio,8,19,14,2,12,3,8,22283,25970,74226,842,0,9310,1,7/23/17,Support
Lúcio,8,19,14,2,12,3,8,22148,25965,73994,815,0,9286,1,7/24/17,Support
Lúcio,8,19,14,2,12,3,8,21937,25843,74260,884,0,9395,1,7/25/17,Support
Lúcio,8,19,15,2,12,3,9,22230,25760,74266,830,0,9400,1,7/26/17,Support
Lúcio,8,19,15,2,12,3,9,22207,25901,74817,860,0,9441,1,7/27/17,Support
Lúcio,8,19,15,2,12,3,9,21974,25862,73599,868,0,9409,1,7/28/17,Support
Lúcio,8,19,15,2,12,3,8,22031,25565,73306,833,0,9285,1,7/29/17,Support
Lúcio,8,19,15,2,12,3,9,22033,25985,75426,864,0,9418,1,7/30/17,Support
Lúcio,8,19,14,2,12,3,9,21944,26156,74615,859,0,9434,1,7/31/17,Support
Lúcio,8,19,14,2,12,3,9,22011,25638,73735,787,0,9313,1,8/1/17,Support
Lúcio,8,19,14,2,12,3,8,22146,25983,73611,792,0,9330,1,8/2/17,Support
Lúcio,9,19,15,2,13,3,9,22343,26219,74900,819,0,9429,1,8/3/17,Support
Lúcio,8,19,14,2,12,3,9,22120,25899,73744,832,0,9391,1,8/4/17,Support
Lúcio,8,19,15,2,12,3,9,22166,25700,74636,820,0,9355,1,8/5/17,Support
Lúcio,8,19,15,2,12,3,9,22211,25674,74304,843,0,9345,1,8/6/17,Support
Lúcio,8,19,15,2,12,3,8,22461,25962,74443,795,0,9374,1,8/7/17,Support
Lúcio,8,19,14,2,12,3,8,22063,25427,75456,868,0,9299,1,8/8/17,Support
Lúcio,8,19,15,2,13,3,9,22129,25349,73907,768,0,9308,1,8/9/17,Support
Lúcio,8,19,15,2,13,3,9,21897,25821,74456,803,0,9398,1,8/10/17,Support
Lúcio,8,19,15,2,13,3,9,21600,25923,73614,829,0,9401,1,8/11/17,Support
Lúcio,8,19,15,2,13,3,9,21455,25708,73516,795,0,9378,1,8/12/17,Support
Lúcio,8,19,15,2,13,3,9,21645,26471,75172,877,0,9530,1,8/13/17,Support
Stukov,4,19,14,2,12,3,8,25345,35766,70040,13,0,9996,1,7/14/17,Support
Stukov,4,19,14,2,12,3,8,25378,36137,8109,13,0,9985,1,7/15/17,Support
Stukov,4,19,14,2,12,3,8,25459,36529,17581,11,0,9973,1,7/16/17,Support
Stukov,5,19,14,2,12,3,8,25305,36851,53094,14,0,9949,1,7/17/17,Support
Stukov,5,19,14,2,12,3,8,25476,37513,61043,14,0,10018,1,7/18/17,Support
Stukov,5,19,14,2,12,3,8,25500,37258,69772,12,0,9985,1,7/19/17,Support
Stukov,5,19,14,2,12,3,8,25615,37753,70251,13,0,10069,1,7/20/17,Support
Stukov,5,19,14,2,12,3,8,25537,37219,69478,12,0,9955,1,7/21/17,Support
Stukov,5,19,14,2,12,3,8,25452,37281,69700,14,0,9955,1,7/22/17,Support
Stukov,5,19,14,2,12,3,9,25427,37180,70235,13,0,9924,1,7/23/17,Support
Stukov,6,19,14,2,12,3,8,25334,37665,70236,16,0,9919,1,7/24/17,Support
Stukov,6,19,14,2,12,3,8,25151,37298,69888,10,0,9878,1,7/25/17,Support
Stukov,4,19,14,1,12,3,8,24759,36462,69082,12,0,9966,1,7/26/17,Support
Stukov,4,19,14,1,12,3,8,24519,35198,68084,13,0,9914,1,7/27/17,Support
Stukov,5,19,14,1,12,3,8,24314,35188,67782,12,0,9866,1,7/28/17,Support
Stukov,5,19,14,1,12,3,8,24501,35261,67915,12,0,9895,1,7/29/17,Support
Stukov,5,19,14,2,12,3,8,24458,35633,67778,14,0,9914,1,7/30/17,Support
Stukov,5,19,14,1,12,3,8,24449,35565,68034,10,0,9863,1,7/31/17,Support
Stukov,5,19,14,1,12,3,8,24400,35493,67639,10,0,9800,1,8/1/17,Support
Stukov,5,19,14,1,12,3,8,24340,35496,67270,14,0,9784,1,8/2/17,Support
Stukov,5,19,14,1,12,3,8,24227,35065,67195,11,0,9727,1,8/3/17,Support
Stukov,5,19,14,1,12,3,8,24293,35051,67508,10,0,9709,1,8/4/17,Support
Stukov,5,19,14,1,12,3,8,24417,35324,67492,10,0,9765,1,8/5/17,Support
Stukov,5,19,14,1,12,3,8,24459,35501,68033,12,0,9771,1,8/6/17,Support
Stukov,6,19,14,1,12,3,8,24409,35226,67949,8,0,9734,1,8/7/17,Support
Stukov,6,19,14,1,12,3,8,24730,35286,68885,13,0,9700,1,8/8/17,Support
Stukov,5,19,15,2,13,3,9,25980,35892,67061,13,0,9800,1,8/9/17,Support
Stukov,6,19,15,2,12,3,9,25262,36045,67091,10,0,9749,1,8/10/17,Support
Stukov,6,19,14,2,12,3,9,25112,36221,66714,9,0,9797,1,8/11/17,Support
Stukov,6,19,14,2,12,3,9,24860,36228,66172,12,0,9771,1,8/12/17,Support
Stukov,6,19,14,2,12,3,8,24831,36385,66365,8,0,9760,1,8/13/17,Support
Falstad,9,20,14,5,9,4,8,43779,80707,288,8749,0,13198,1,7/14/17,Assassin
Falstad,9,20,14,5,9,4,8,43412,80389,315,8776,0,13211,1,7/15/17,Assassin
Falstad,9,20,14,5,9,4,8,43262,80497,341,8828,0,13241,2,7/16/17,Assassin
Falstad,9,20,14,5,9,4,7,42925,80415,371,8810,0,13213,2,7/17/17,Assassin
Falstad,11,20,14,5,9,4,8,43353,82168,418,8829,0,13350,2,7/18/17,Assassin
Falstad,12,20,14,5,9,4,8,43193,82510,463,8711,0,13352,2,7/19/17,Assassin
Falstad,11,20,14,5,9,4,8,43292,83048,445,8725,0,13435,2,7/20/17,Assassin
Falstad,11,20,14,5,9,4,8,42884,82023,370,8706,0,13313,1,7/21/17,Assassin
Falstad,11,20,14,5,9,4,8,43371,83198,422,8829,0,13439,2,7/22/17,Assassin
Falstad,11,20,14,5,9,4,8,43497,82930,423,8825,0,13398,2,7/23/17,Assassin
Falstad,11,20,14,4,9,4,8,42819,82727,429,8681,0,13372,2,7/24/17,Assassin
Falstad,11,20,14,4,9,4,7,42469,82409,412,8630,0,13319,2,7/25/17,Assassin
Falstad,12,20,13,4,8,4,8,43238,82289,475,8628,0,13235,2,7/26/17,Assassin
Falstad,12,20,14,4,9,4,8,43155,82577,383,8557,0,13225,2,7/27/17,Assassin
Falstad,12,20,14,5,8,4,8,43210,82516,436,8656,0,13264,2,7/28/17,Assassin
Falstad,12,20,14,5,9,4,8,43670,82489,385,8727,0,13377,2,7/29/17,Assassin
Falstad,11,20,14,5,9,4,8,43214,82997,402,8629,0,13316,2,7/30/17,Assassin
Falstad,11,20,14,5,9,4,7,43202,83356,397,8718,0,13385,2,7/31/17,Assassin
Falstad,12,20,14,5,9,4,8,43142,82988,427,8610,0,13360,2,8/1/17,Assassin
Falstad,11,20,14,5,8,4,7,42992,82623,371,8653,0,13247,1,8/2/17,Assassin
Falstad,12,20,14,5,9,4,8,42750,82903,430,8588,0,13285,2,8/3/17,Assassin
Falstad,11,20,14,5,9,4,8,43030,81925,413,8633,0,13195,2,8/4/17,Assassin
Falstad,11,20,14,5,9,4,8,42885,82446,363,8738,0,13275,2,8/5/17,Assassin
Falstad,11,20,14,5,9,4,8,42953,81894,396,8699,0,13181,2,8/6/17,Assassin
Falstad,12,20,14,5,9,4,8,42585,82279,385,8692,0,13229,2,8/7/17,Assassin
Falstad,10,20,14,5,9,4,7,42563,80245,352,8633,0,13132,1,8/8/17,Assassin
Falstad,9,20,14,5,9,4,8,41947,80297,42,8531,0,13216,1,8/9/17,Assassin
Falstad,9,20,14,5,9,4,8,41738,82151,7,8511,0,13366,1,8/10/17,Assassin
Falstad,10,20,14,5,9,4,8,41373,82178,6,8524,0,13276,1,8/11/17,Assassin
Falstad,10,20,14,5,9,4,8,41313,81613,5,8593,0,13188,1,8/12/17,Assassin
Falstad,10,20,14,5,9,4,8,41350,82991,4,8623,0,13397,2,8/13/17,Assassin
Illidan,12,20,15,5,9,5,7,34145,54885,61,19489,0,11849,3,7/14/17,Assassin
Illidan,12,20,15,5,9,5,7,33543,54214,66,19314,0,11682,3,7/15/17,Assassin
Illidan,12,20,15,5,9,5,7,33309,55049,56,19328,0,11796,3,7/16/17,Assassin
Illidan,12,20,15,5,9,5,7,33339,55207,71,19299,0,11800,3,7/17/17,Assassin
Illidan,12,20,15,5,9,5,7,33465,56471,60,19553,0,11985,3,7/18/17,Assassin
Illidan,12,20,15,5,9,5,7,33207,55826,70,19511,0,11929,3,7/19/17,Assassin
Illidan,12,20,15,5,9,5,7,33329,55786,62,19707,0,11993,3,7/20/17,Assassin
Illidan,12,20,15,5,9,5,7,33247,56235,62,19606,0,11981,3,7/21/17,Assassin
Illidan,12,20,15,5,9,5,7,33137,55392,69,19392,0,11891,3,7/22/17,Assassin
Illidan,12,20,15,5,9,5,7,33046,55165,69,19338,0,11886,3,7/23/17,Assassin
Illidan,12,20,15,5,9,5,7,32806,56022,71,19473,0,11981,3,7/24/17,Assassin
Illidan,12,20,15,5,9,5,7,32573,56013,60,19382,0,11920,3,7/25/17,Assassin
Illidan,12,20,15,5,9,5,7,32975,55834,63,19423,0,11881,3,7/26/17,Assassin
Illidan,12,20,15,5,9,5,7,33066,56235,74,19479,0,11891,3,7/27/17,Assassin
Illidan,12,20,15,5,9,5,7,32933,55676,75,19390,0,11881,3,7/28/17,Assassin
Illidan,12,20,15,5,9,5,7,33111,55694,66,19362,0,11878,3,7/29/17,Assassin
Illidan,12,20,15,5,9,5,7,32745,55746,65,19211,0,11873,3,7/30/17,Assassin
Illidan,12,20,15,5,9,5,7,32724,56371,64,19343,0,11922,3,7/31/17,Assassin
Illidan,12,20,15,5,9,5,7,32992,56042,73,19382,0,11869,3,8/1/17,Assassin
Illidan,12,20,15,5,9,5,7,33084,56053,73,19409,0,11794,3,8/2/17,Assassin
Illidan,12,20,15,5,9,5,7,32766,55157,76,19236,0,11718,3,8/3/17,Assassin
Illidan,12,20,15,5,9,5,7,32913,55299,73,19303,0,11780,3,8/4/17,Assassin
Illidan,12,20,15,5,9,5,7,33254,55494,69,19262,0,11818,3,8/5/17,Assassin
Illidan,12,20,15,5,9,5,7,33244,55960,61,19420,0,11881,3,8/6/17,Assassin
Illidan,12,20,15,5,9,5,7,32784,55469,67,19322,0,11770,3,8/7/17,Assassin
Illidan,12,20,15,5,9,5,7,32856,56173,68,19417,0,11866,3,8/8/17,Assassin
Illidan,12,20,15,5,9,5,7,32358,56212,24,19564,0,11879,3,8/9/17,Assassin
Illidan,12,20,15,5,9,5,7,31646,56650,8,19524,0,11877,3,8/10/17,Assassin
Illidan,13,20,15,5,9,5,7,31698,57018,7,19500,0,11878,3,8/11/17,Assassin
Illidan,13,20,15,5,9,5,7,31677,56463,9,19484,0,11794,4,8/12/17,Assassin
Illidan,12,20,15,5,9,5,7,31744,56907,6,19674,0,11911,4,8/13/17,Assassin
Jaina,11,20,16,4,11,4,8,43620,78335,12,2533,0,12045,2,7/14/17,Assassin
Jaina,11,20,16,4,11,4,8,43807,80036,18,2512,0,12282,1,7/15/17,Assassin
Jaina,11,20,16,4,11,4,8,44004,80455,15,2576,0,12343,2,7/16/17,Assassin
Jaina,11,20,16,4,11,4,8,43526,80851,16,2550,0,12356,2,7/17/17,Assassin
Jaina,11,20,16,4,11,5,8,43766,80843,18,2563,0,12478,2,7/18/17,Assassin
Jaina,11,20,16,4,11,5,8,43703,81412,19,2617,0,12502,2,7/19/17,Assassin
Jaina,11,20,16,4,11,5,8,43714,81141,20,2638,0,12506,2,7/20/17,Assassin
Jaina,11,20,16,4,11,5,8,43358,80824,14,2568,0,12491,2,7/21/17,Assassin
Jaina,11,20,16,4,11,5,8,43459,81065,15,2633,0,12480,2,7/22/17,Assassin
Jaina,11,20,16,4,11,5,8,43426,81815,18,2617,0,12492,2,7/23/17,Assassin
Jaina,11,20,16,4,11,5,8,43310,81199,15,2618,0,12475,2,7/24/17,Assassin
Jaina,10,20,16,4,11,5,8,42864,81433,18,2565,0,12594,1,7/25/17,Assassin
Jaina,10,20,16,4,11,5,8,43282,81185,18,2507,0,12459,1,7/26/17,Assassin
Jaina,10,20,16,4,11,5,8,43224,81567,15,2485,0,12522,2,7/27/17,Assassin
Jaina,10,20,16,4,11,5,8,43459,80653,18,2468,0,12391,1,7/28/17,Assassin
Jaina,10,20,16,4,11,5,8,43283,80498,17,2474,0,12448,1,7/29/17,Assassin
Jaina,10,20,16,4,11,5,8,43229,80988,17,2481,0,12443,2,7/30/17,Assassin
Jaina,10,20,16,4,11,5,8,43032,80193,17,2488,0,12333,2,7/31/17,Assassin
Jaina,11,20,16,4,11,4,8,42975,80314,19,2514,0,12289,2,8/1/17,Assassin
Jaina,11,20,16,4,11,4,8,43381,81028,16,2659,0,12321,2,8/2/17,Assassin
Jaina,11,20,16,4,11,4,8,42857,79499,16,2506,0,12179,2,8/3/17,Assassin
Jaina,11,20,16,4,11,4,8,42506,80991,17,2609,0,12278,2,8/4/17,Assassin
Jaina,11,20,16,4,11,5,8,43006,80525,21,2545,0,12330,2,8/5/17,Assassin
Jaina,11,20,16,4,11,5,8,43000,81032,19,2501,0,12296,2,8/6/17,Assassin
Jaina,11,20,16,4,11,5,8,42942,80680,19,2605,0,12271,2,8/7/17,Assassin
Jaina,11,20,16,4,11,4,8,43346,79582,20,2554,0,12220,2,8/8/17,Assassin
Jaina,11,20,17,4,12,4,8,43008,78678,8,2431,0,12367,2,8/9/17,Assassin
Jaina,11,20,16,4,11,4,8,42872,79714,6,2515,0,12414,2,8/10/17,Assassin
Jaina,11,20,16,4,11,4,8,42672,80073,6,2470,0,12407,2,8/11/17,Assassin
Jaina,11,20,16,4,11,4,8,42419,79645,7,2464,0,12366,2,8/12/17,Assassin
Jaina,11,20,16,4,11,5,8,42165,80862,6,2477,0,12389,2,8/13/17,Assassin
Kael'thas,13,20,14,4,10,4,8,54101,90543,15,1513,0,12146,1,7/14/17,Assassin
Kael'thas,13,20,14,4,10,4,8,53388,90734,16,1538,0,12199,1,7/15/17,Assassin
Kael'thas,13,20,14,4,10,4,8,53364,90882,19,1572,0,12205,1,7/16/17,Assassin
Kael'thas,13,20,15,4,10,4,8,52986,90561,19,1600,0,12220,1,7/17/17,Assassin
Kael'thas,11,20,15,4,10,4,8,51599,89297,15,1578,0,12330,1,7/18/17,Assassin
Kael'thas,11,20,15,4,10,4,8,51097,89024,13,1528,0,12306,1,7/19/17,Assassin
Kael'thas,11,20,15,4,10,4,8,51207,89907,16,1544,0,12424,1,7/20/17,Assassin
Kael'thas,11,20,15,4,10,4,8,50926,88885,16,1629,0,12305,1,7/21/17,Assassin
Kael'thas,12,20,15,4,10,4,8,51197,89642,15,1594,0,12359,1,7/22/17,Assassin
Kael'thas,12,20,15,4,10,4,8,51395,89581,18,1577,0,12317,1,7/23/17,Assassin
Kael'thas,11,20,15,4,10,4,8,50945,89944,15,1592,0,12330,1,7/24/17,Assassin
Kael'thas,13,20,15,4,10,4,8,51860,90529,18,1550,0,12282,1,7/25/17,Assassin
Kael'thas,13,20,14,4,10,4,8,52718,90668,23,1541,0,12208,1,7/26/17,Assassin
Kael'thas,13,20,15,4,10,4,8,53193,91562,21,1461,0,12263,1,7/27/17,Assassin
Kael'thas,13,20,15,4,10,4,8,52893,91563,16,1488,0,12290,1,7/28/17,Assassin
Kael'thas,13,20,15,4,10,4,8,52804,91325,15,1529,0,12303,1,7/29/17,Assassin
Kael'thas,13,20,15,4,10,4,8,52644,91253,17,1584,0,12283,1,7/30/17,Assassin
Kael'thas,13,20,15,4,10,4,8,52588,91877,17,1494,0,12309,1,7/31/17,Assassin
Kael'thas,13,20,14,4,10,4,8,52175,91607,19,1493,0,12226,1,8/1/17,Assassin
Kael'thas,13,20,14,4,10,4,8,52102,90861,21,1475,0,12154,1,8/2/17,Assassin
Kael'thas,13,20,14,4,10,4,8,52215,91458,17,1467,0,12172,1,8/3/17,Assassin
Kael'thas,13,20,14,4,10,4,8,51529,90075,18,1476,0,12090,1,8/4/17,Assassin
Kael'thas,13,20,15,4,10,4,8,51961,90446,22,1535,0,12168,1,8/5/17,Assassin
Kael'thas,13,20,15,4,10,4,8,51990,90221,18,1510,0,12112,1,8/6/17,Assassin
Kael'thas,13,20,14,4,10,4,8,51889,91346,17,1521,0,12183,1,8/7/17,Assassin
Kael'thas,11,20,14,4,10,4,7,50560,88344,16,1485,0,12160,1,8/8/17,Assassin
Kael'thas,10,20,15,4,10,4,8,49639,85785,8,1484,0,12189,1,8/9/17,Assassin
Kael'thas,11,20,15,4,10,4,8,49656,87312,8,1448,0,12219,1,8/10/17,Assassin
Kael'thas,11,20,15,4,10,4,8,49472,87739,8,1443,0,12273,1,8/11/17,Assassin
Kael'thas,12,20,15,4,10,4,8,49303,87421,7,1519,0,12166,1,8/12/17,Assassin
Kael'thas,12,20,15,4,10,4,8,49191,88431,7,1570,0,12318,1,8/13/17,Assassin
